ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1288496,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 4,Supply Air,,,"5""x7""-5""x7""",,"5""","7""","5""x7""-5""x7""",,0.14 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,,5,7,Point,67.523,185.966,24.646,,,,,,,120,67.231,185.674,24.438,67.731,186.258,24.938,67.481,185.966,24.688,,"Duct Height=7"" | Duct Length 1=4"" | Duct Width=5"" | Free Size=5""x7""-5""x7"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=5""x7""-5""x7"" | Pressure Drop=0.00 in-wg | Size=5""x7""-5""x7"" | Volume=0.14 CF"
1288498,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""x5""-7""x5""",,"7""","5""","7""x5""-7""x5""",,0.18 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,,7,5,Point,65.517,185.966,24.646,,,,,,,270,65.225,185.674,24.438,65.892,186.341,24.854,65.559,186.008,24.646,,"Duct Height=5"" | Duct Length 1=5"" | Duct Width=7"" | Free Size=7""x5""-7""x5"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=7""x5""-7""x5"" | Pressure Drop=0.00 in-wg | Size=7""x5""-7""x5"" | Volume=0.18 CF"
1288499,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"6""x7""-7""x5""",,,,"6""x7""-7""x5""",0 SF,0.05 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,,7,7,Point,65.517,186.542,24.646,,,,,,,270,65.225,186.341,24.354,65.809,186.542,24.938,65.517,186.442,24.646,,"Area=0 SF | Computed Length=2"" | Duct Height 1=7"" | Duct Height 2=5"" | Duct Length=2"" | Duct Width 1=6"" | Duct Width 2=7"" | Free Size=6""x7""-7""x5"" | Half Height 1=4"" | Half Height 2=3"" | Half Width 1=3"" | Half Width 2=4"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=1"" | Lining Thickness=0"" | OffsetHeight=3 1/2"" | OffsetWidth=3"" | Overall Size=6""x7""-7""x5"" | Pressure Drop=0.00 in-wg | Size=6""x7""-7""x5"" | Volume=0.05 CF | WidthDelta=1"" | WidthOffset=120"""
1288531,Air Terminals,Klimatbyr%c3%a5n_Airvent_Netavent_NAPT_RFA_2026_LevelBased,NAPT-200,L 1,,Mechanical Supply Air 4,Supply Air,,,"8""ø",,,,,4 SF,0.14 CF,,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,7.874,,,Point,65.517,188.963,24,,,,,,,0,64.874,188.325,23.813,66.16,189.602,24,65.517,188.963,23.907,,"Area=4 SF | Flow=0 m³/h | MC Boost Flow=0 m³/h | MC Minimum Flow=0 m³/h | MC Normal Flow=0 m³/h | MC Pressure Drop Maximum Value=0.00 in-wg | MC Pressure Drop Minimum Value=0.00 in-wg | MC Weight=0.00 lbm | Size=8""ø | Volume=0.14 CF"
1288552,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 4,Supply Air,,,"8""ø","8""",,,"2' - 3 1/32""",,,,,,"0""","0""",0 m³/h,0 m³/h,0.00 in-wg,,,,,,,,2,,,8,,,Curve,65.517,187.982,24.329,65.517,187.001,24.646,65.517,188.963,24.013,,65.184,187,24.013,65.85,189.297,24.98,65.517,188.148,24.496,,"Additional Flow=0 m³/h | Diameter=8"" | Flow=0 m³/h | Free Size=8""ø | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=2' - 3 1/32"" | Lining Thickness=0"" | Overall Size=8""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1288555,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"8""ø-6""x7""","8""","6""","7""","8""ø-6""x7""",0 SF,0.07 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,8,6,7,Point,65.517,186.8,24.646,,,,,,,90,65.184,186.8,24.313,65.85,187.001,24.979,65.517,186.9,24.646,,"Area=0 SF | Duct Diameter=8"" | Duct Height=7"" | Duct Radius=4"" | Duct Width=6"" | Free Size=8""ø-6""x7"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=2"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.024306 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=8""ø-6""x7"" | Pressure Drop=0.00 in-wg | Size=8""ø-6""x7"" | Volume=0.07 CF"
1288557,Duct Fittings,Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 4,Supply Air,,,"8""ø-8""ø",,,,"8""ø-7 7/8""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,8,,,Point,65.517,188.963,24,,,,,,,120,65.184,188.635,24,65.85,189.292,24.013,65.517,188.963,24.006,,"Area=0 SF | ComputedLength=0"" | DiameterDelta=0"" | Duct Radius 1=4"" | Duct Radius 2=4"" | Free Size=8""ø-7 7/8""ø | HeightOffsetfromBase=120"" | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Lining Thickness=0"" | OffsetHeight=3 15/16"" | OffsetHeightTemp=0.02734 | OffsetWidth=3 15/16"" | OffsetWidthTemp=0.02734 | Overall Size=8""ø-7 7/8""ø | Pressure Drop=0.00 in-wg | Size=8""ø-8""ø | Volume=0.00 CF | WidthOffsetfromBase=120"""
1289212,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"12""x12""",,"12""","12""","0' - 3 23/32""",1 SF,,,,,"0""","0""",370 m³/h,370 m³/h,0.00 in-wg,,,,,,,,2,7.259,,,12,12,Curve,74.615,185.966,25.833,74.459,185.966,25.833,74.77,185.966,25.833,,74.459,185.466,25.333,74.77,186.466,26.333,74.615,185.966,25.833,,"Additional Flow=0 m³/h | Area=1 SF | Flow=370 m³/h | Free Size=12""x12"" | Height=12"" | Hydraulic Diameter=12"" | Insulation Thickness=0"" | Length=0' - 3 23/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=25' - 4"" | Lower End Top of Insulation Elevation=26' - 4"" | Overall Size=12""x12"" | Pressure Drop=0.00 in-wg | Size=12""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=25' - 4"" | Upper End Top of Insulation Elevation=26' - 4"" | Velocity Pressure=0.00 in-wg | Width=12"""
1289213,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 4,Supply Air,,,"10""x10""",,"10""","10""","0' - 8""",2 SF,,,,,"0""","0""",370 m³/h,370 m³/h,0.00 in-wg,,,,,,,,2,7.259,,,10,10,Curve,75.645,185.549,25.833,75.408,185.785,25.833,75.881,185.313,25.833,,75.114,185.018,25.417,76.175,186.08,26.25,75.645,185.549,25.833,,"Additional Flow=0 m³/h | Area=2 SF | Flow=370 m³/h | Free Size=10""x10"" | Height=10"" | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 5"" | Lower End Top of Insulation Elevation=11' - 3"" | Overall Size=10""x10"" | Pressure Drop=0.00 in-wg | Size=10""x10"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 5"" | Upper End Top of Insulation Elevation=11' - 3"" | Velocity Pressure=0.01 in-wg | Width=10"""
1289215,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"12""x12""",,"12""","12""","9' - 11 3/32""",40 SF,,,,,"0""","0""",670 m³/h,670 m³/h,0.00 in-wg,,,,,,,,2,13.145,,,12,12,Curve,73.876,185.969,20.287,73.876,185.969,15.325,73.876,185.969,25.25,,73.376,185.469,15.325,74.376,186.469,25.25,73.876,185.969,20.287,,"Additional Flow=0 m³/h | Area=40 SF | Flow=670 m³/h | Free Size=12""x12"" | Height=12"" | Hydraulic Diameter=12"" | Insulation Thickness=0"" | Length=9' - 11 3/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=15' - 3 29/32"" | Lower End Top of Insulation Elevation=15' - 3 29/32"" | Overall Size=12""x12"" | Pressure Drop=0.00 in-wg | Size=12""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=25' - 3"" | Upper End Top of Insulation Elevation=25' - 3"" | Velocity Pressure=0.01 in-wg | Width=12"""
1289217,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 0,,Mechanical Supply Air 4,Supply Air,,,"10""x10""-10""x10""",,"10""","10""","10""x10""-10""x10""",,0.36 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,7.259,,,10,10,Point,75.228,185.966,25.833,,,,,,,135,74.555,185.449,25.417,75.703,186.597,26.25,75.129,186.023,25.833,,"Duct Height=10"" | Duct Length 1=3"" | Duct Width=10"" | Free Size=10""x10""-10""x10"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=10""x10""-10""x10"" | Pressure Drop=0.00 in-wg | Size=10""x10""-10""x10"" | Volume=0.36 CF"
1289219,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 4,Supply Air,,,"12""x12""-10""x10""",,,,"12""x12""-10""x10""",1 SF,0.17 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,7.259,,,12,12,Point,74.77,185.966,25.833,,,,,,,0,74.77,185.466,25.333,74.972,186.466,26.333,74.871,185.966,25.833,,"Area=1 SF | Computed Length=2"" | Duct Height 1=12"" | Duct Height 2=10"" | Duct Length=2"" | Duct Width 1=12"" | Duct Width 2=10"" | Free Size=12""x12""-10""x10"" | Half Height 1=6"" | Half Height 2=5"" | Half Width 1=6"" | Half Width 2=5"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=6"" | OffsetWidth=6"" | Overall Size=12""x12""-10""x10"" | Pressure Drop=0.00 in-wg | Size=12""x12""-10""x10"" | Volume=0.17 CF | WidthDelta=2"" | WidthOffset=120"""
1289223,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 4,Supply Air,,,"10""x10""-10""x10""",,"10""","10""","10""x10""-10""x10""",,0.36 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,7.259,,,10,10,Point,76.062,185.132,25.833,,,,,,,315,75.586,184.501,25.417,76.734,185.649,26.25,76.16,185.075,25.833,,"Duct Height=10"" | Duct Length 1=3"" | Duct Width=10"" | Free Size=10""x10""-10""x10"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=10""x10""-10""x10"" | Pressure Drop=0.00 in-wg | Size=10""x10""-10""x10"" | Volume=0.36 CF"
1289262,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 4,Supply Air,,,"10""x10""",,"10""","10""","3' - 6 17/32""",12 SF,,,,,"0""","0""",300 m³/h,300 m³/h,0.00 in-wg,,,,,,,,2,5.886,,,10,10,Curve,71.319,185.966,25.833,73.091,185.966,25.833,69.547,185.966,25.833,,69.547,185.549,25.417,73.091,186.383,26.25,71.319,185.966,25.833,,"Additional Flow=0 m³/h | Area=12 SF | Flow=300 m³/h | Free Size=10""x10"" | Height=10"" | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=3' - 6 17/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 5"" | Lower End Top of Insulation Elevation=11' - 3"" | Overall Size=10""x10"" | Pressure Drop=0.00 in-wg | Size=10""x10"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 5"" | Upper End Top of Insulation Elevation=11' - 3"" | Velocity Pressure=0.00 in-wg | Width=10"""
1289320,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 4,Supply Air,,,"10""x10""-10""x10""-8""x10""",,,"10""","10""x10""-10""x10""-8""x10""",,0.63 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,5.886,,,10,10,Point,69.13,185.966,25.833,,,,,,,0,68.713,185.466,25.417,69.547,186.383,26.25,69.13,185.924,25.833,,"Duct Height=10"" | Duct Length 1=5"" | Duct Length 3=6"" | Duct Width 1=10"" | Duct Width 3=8"" | Free Size=10""x10""-10""x10""-8""x10"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=5"" | Lining Thickness=0"" | Overall Size=10""x10""-10""x10""-8""x10"" | Size=10""x10""-10""x10""-8""x10"" | Volume=0.63 CF"
1289344,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"10""x10""-7""x5""",,,,"10""x10""-7""x5""",1 SF,0.23 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,,10,10,Point,68.713,185.966,25.833,,,,,,,180,68.21,185.549,25.417,68.713,186.383,26.25,68.462,185.966,25.833,,"Area=1 SF | Computed Length=6"" | Duct Height 1=10"" | Duct Height 2=5"" | Duct Length=6"" | Duct Width 1=10"" | Duct Width 2=7"" | Free Size=10""x10""-7""x5"" | Half Height 1=5"" | Half Height 2=3"" | Half Width 1=5"" | Half Width 2=4"" | HeightDelta=5"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=6"" | Length 2=4"" | Lining Thickness=0"" | OffsetHeight=5"" | OffsetWidth=5"" | Overall Size=10""x10""-7""x5"" | Pressure Drop=0.00 in-wg | Size=10""x10""-7""x5"" | Volume=0.23 CF | WidthDelta=3"" | WidthOffset=120"""
1289345,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"8""x10""-8""x8""",,,,"8""x10""-8""x8""",0 SF,0.10 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,5.886,,,8,10,Point,69.13,185.466,25.833,,,,,,,270,68.797,185.265,25.417,69.463,185.466,26.25,69.13,185.365,25.833,,"Area=0 SF | Computed Length=2"" | Duct Height 1=10"" | Duct Height 2=8"" | Duct Length=2"" | Duct Width 1=8"" | Duct Width 2=8"" | Free Size=8""x10""-8""x8"" | Half Height 1=5"" | Half Height 2=4"" | Half Width 1=4"" | Half Width 2=4"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=5"" | OffsetWidth=4"" | Overall Size=8""x10""-8""x8"" | Pressure Drop=0.00 in-wg | Size=8""x10""-8""x8"" | Volume=0.10 CF | WidthDelta=0"" | WidthOffset=120"""
1290218,Air Terminals,Klimatbyr%c3%a5n_Airvent_Netavent_NAPT_RFA_2026_LevelBased,NAPT-160,L 1,,Mechanical Supply Air 4,Supply Air,,,"6""ø",,,,,2 SF,0.08 CF,,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,6.299,,,Point,5.133,184.528,24,,,,,,,0,4.634,184.03,23.813,5.631,185.027,24,5.133,184.528,23.907,,"Area=2 SF | Flow=0 m³/h | MC Boost Flow=0 m³/h | MC Minimum Flow=0 m³/h | MC Normal Flow=0 m³/h | MC Pressure Drop Maximum Value=0.00 in-wg | MC Pressure Drop Minimum Value=0.00 in-wg | MC Weight=0.00 lbm | Size=6""ø | Volume=0.08 CF"
1290247,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""ø","6""",,,"2' - 5 5/8""",,,,,,"0""","0""",0 m³/h,0 m³/h,0.00 in-wg,,,,,,,,2,,,6,,,Curve,4.368,184.528,24.869,3.603,184.528,25.708,5.133,184.528,24.03,,3.603,184.278,24.03,5.383,184.778,25.958,4.493,184.528,24.994,,"Additional Flow=0 m³/h | Diameter=6"" | Flow=0 m³/h | Free Size=6""ø | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=2' - 5 5/8"" | Lining Thickness=0"" | Overall Size=6""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1290250,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"6""ø-5""x5""","6""","5""","5""","6""ø-4 1/2""x4 1/2""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,6,4.5,4.5,Point,3.452,184.528,25.708,,,,,,,0,3.452,184.278,25.458,3.603,184.778,25.958,3.528,184.528,25.708,,"Area=0 SF | Duct Diameter=6"" | Duct Height=5"" | Duct Radius=3"" | Duct Width=5"" | Free Size=6""ø-4 1/2""x4 1/2"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=2"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=2 1/4"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.015625 | OffsetWidth=2 1/4"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.015625 | Overall Size=6""ø-4 1/2""x4 1/2"" | Pressure Drop=0.00 in-wg | Size=6""ø-5""x5"" | Volume=0.03 CF"
1290252,Duct Fittings,Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""ø-6""ø",,,,"6 1/4""ø-6""ø",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,6.299,,,Point,5.133,184.528,24,,,,,,,120,4.87,184.266,24,5.395,184.791,24.03,5.133,184.528,24.015,,"Area=0 SF | ComputedLength=0"" | DiameterDelta=0"" | Duct Radius 1=3"" | Duct Radius 2=3"" | Free Size=6 1/4""ø-6""ø | HeightOffsetfromBase=120"" | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Lining Thickness=0"" | OffsetHeight=3 19/128"" | OffsetHeightTemp=0.021872 | OffsetWidth=3 19/128"" | OffsetWidthTemp=0.021872 | Overall Size=6 1/4""ø-6""ø | Pressure Drop=0.00 in-wg | Size=6""ø-6""ø | Volume=0.01 CF | WidthOffsetfromBase=120"""
1290484,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 4,Supply Air,,,"5""x5""-5""x5""",,"5""","5""","4 1/2""x4 1/2""-4 1/2""x4 1/2""",,0.08 CF,,,,"0""","0""",,,0.01 in-wg,,,,,,,,2,1.57,,,4.5,4.5,Point,7.511,154.552,24.7,,,,,,,240,7.323,154.364,24.513,7.781,154.739,24.971,7.552,154.552,24.742,,"Duct Height=5"" | Duct Length 1=3"" | Duct Width=5"" | Free Size=4 1/2""x4 1/2""-4 1/2""x4 1/2"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=4 1/2""x4 1/2""-4 1/2""x4 1/2"" | Pressure Drop=0.01 in-wg | Size=5""x5""-5""x5"" | Volume=0.08 CF"
1290594,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"5""x5""-4""x4""",,,,"4 1/2""x4 1/2""-3 1/2""x3 1/2""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,4.5,4.5,Point,20.423,154.552,24.7,,,,,,,0,20.423,154.364,24.513,20.524,154.739,24.888,20.473,154.552,24.7,,"Area=0 SF | Computed Length=1"" | Duct Height 1=5"" | Duct Height 2=4"" | Duct Length=1"" | Duct Width 1=5"" | Duct Width 2=4"" | Free Size=4 1/2""x4 1/2""-3 1/2""x3 1/2"" | Half Height 1=2"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Lining Thickness=0"" | OffsetHeight=2 1/4"" | OffsetWidth=2 1/4"" | Overall Size=4 1/2""x4 1/2""-3 1/2""x3 1/2"" | Pressure Drop=0.00 in-wg | Size=5""x5""-4""x4"" | Volume=0.01 CF | WidthDelta=1"" | WidthOffset=120"""
1290595,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"4""x4""-3""ø","3""","4""","4""","3 1/2""x3 1/2""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,3,3.5,3.5,Point,26.127,154.552,24.7,,,,,,,0,26.127,154.406,24.555,26.178,154.697,24.846,26.153,154.552,24.7,,"Area=0 SF | Duct Diameter=3"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=4"" | Free Size=3 1/2""x3 1/2""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 3/4"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.012153 | OffsetWidth=1 3/4"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.012153 | Overall Size=3 1/2""x3 1/2""-3""ø | Pressure Drop=0.00 in-wg | Size=4""x4""-3""ø | Volume=0.00 CF"
1290630,Air Terminals,Klimatbyr%c3%a5n_Airvent_Netavent_NAPT_RFA_2026_LevelBased,NAPT-125,L 1,,Mechanical Supply Air 4,Supply Air,,,"5""ø",,,,,1 SF,0.05 CF,,,,,,30 m³/h,30 m³/h,,,,,,,,,1,0.294,,4.921,,,Point,6.552,134.617,24.083,,,,,,,0,6.161,134.227,23.896,6.942,135.027,24.083,6.552,134.627,23.99,,"Area=1 SF | Flow=30 m³/h | MC Boost Flow=0 m³/h | MC Minimum Flow=0 m³/h | MC Normal Flow=0 m³/h | MC Pressure Drop Maximum Value=0.00 in-wg | MC Pressure Drop Minimum Value=0.00 in-wg | MC Weight=0.00 lbm | Size=5""ø | Volume=0.05 CF"
1290639,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 4,Supply Air,,,"9""x8""",,"9""","8""","5' - 9 1/16""",16 SF,,,,,"0""","0""",420 m³/h,420 m³/h,0.00 in-wg,,,,,,,,2,8.24,,,9,8,Curve,3.366,131.873,24.594,6.243,131.873,24.594,0.488,131.873,24.594,,0.488,131.498,24.26,6.243,132.248,24.927,3.366,131.873,24.594,,"Additional Flow=0 m³/h | Area=16 SF | Flow=420 m³/h | Free Size=9""x8"" | Height=8"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=5' - 9 1/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 3 1/8"" | Lower End Top of Insulation Elevation=9' - 11 1/8"" | Overall Size=9""x8"" | Pressure Drop=0.00 in-wg | Size=9""x8"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 3 1/8"" | Upper End Top of Insulation Elevation=9' - 11 1/8"" | Velocity Pressure=0.02 in-wg | Width=9"""
1290680,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 4,Supply Air,,,"3""x3""",,"3""","3""","0' - 1 25/32""",0 SF,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,,3,3,Curve,6.552,133.008,24.594,6.552,132.935,24.594,6.552,133.082,24.594,,6.427,132.935,24.469,6.677,133.082,24.719,6.552,133.008,24.594,,"Additional Flow=0 m³/h | Area=0 SF | Flow=30 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=0' - 1 25/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 5 5/8"" | Lower End Top of Insulation Elevation=9' - 8 5/8"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 5 5/8"" | Upper End Top of Insulation Elevation=9' - 8 5/8"" | Velocity Pressure=0.00 in-wg | Width=3"""
1290694,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 4,Supply Air,,,"9""x9""-9""x9""-3""x9""",,,"9""","9""x9""-9""x9""-3""x9""",,0.25 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,8.24,,,9,9,Point,6.552,131.873,24.594,,,,,,,180,6.343,131.498,24.219,6.76,132.331,24.969,6.552,131.915,24.594,,"Duct Height=9"" | Duct Length 1=3"" | Duct Length 3=6"" | Duct Width 1=9"" | Duct Width 3=3"" | Free Size=9""x9""-9""x9""-3""x9"" | Insulation Thickness=0"" | Length1a=2"" | Length3a=5"" | Lining Thickness=0"" | Overall Size=9""x9""-9""x9""-3""x9"" | Size=9""x9""-9""x9""-3""x9"" | Volume=0.25 CF"
1290707,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 4,Supply Air,,,"3""ø","3""",,,"1' - 7 25/32""",,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,3,,,Curve,6.552,133.881,24.435,6.552,133.145,24.594,6.552,134.617,24.277,,6.427,133.14,24.277,6.677,134.742,24.752,6.552,133.941,24.514,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=30 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 7 25/32"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1290710,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,6.552,133.082,24.594,,,,,,,90,6.427,133.082,24.469,6.677,133.145,24.719,6.552,133.113,24.594,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
